id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,imdb_id,original_language
723419,Mr. Harrigan's Phone,6.467,688,Released,5/10/2022,0,105,False,0,tt12908110,en
456929,Champions,7.549,688,Released,6/04/2018,20121318,124,False,4920975,tt6793580,es
410117,Lady Macbeth,6.587,688,Released,12/12/2016,5245263,86,False,0,tt4291600,en
156717,Death Race: Inferno,5.775,688,Released,4/01/2013,0,104,False,6500000,tt1988591,en
9405,Double Team,5.122,687,Released,4/04/1997,48138337,93,False,30000000,tt0119013,en
6522,Life,6.639,687,Released,16/04/1999,73521587,108,False,80000000,tt0123964,en
15139,The Pagemaster,6.382,687,Released,23/11/1994,13670688,75,False,27000000,tt0110763,en
13090,Sunshine Cleaning,6.583,687,Released,18/01/2008,16174377,91,False,5000000,tt0862846,en
49012,Arthur,5.576,687,Released,8/04/2011,48147945,110,False,40000000,tt1334512,en
2266,Paris Je T'aime,6.778,686,Released,21/06/2006,4857367,120,False,13000000,tt0401711,fr
1600,The Double Life of V?ronique,7.524,686,Released,15/05/1991,1999955,98,False,0,tt0101765,fr
645710,The Voyeurs,6.648,686,Released,25/08/2021,0,117,False,0,tt11235772,en
663870,Riders of Justice,7.2,686,Released,19/11/2020,679505,116,False,5300000,tt11655202,da
228203,McFarland, USA,7.407,686,Released,20/02/2015,45710059,128,/bNxnk75NLddqqnblfjovGGyr71K.jpg,https://movies.disney.com/mcfarland-usa,tt2097298
9787,Lords of Dogtown,7.099,685,Released,3/06/2005,13411957,107,False,25000000,tt0355702,en
178682,The Wizards Return: Alex vs. Alex,6.915,685,Released,15/03/2013,0,60,False,0,tt2448374,en
242310,Rage,5.262,684,Released,9/05/2014,2424381,98,False,15000000,tt2401807,en
157825,White Bird in a Blizzard,6.157,684,Released,14/08/2014,33821,91,False,0,tt2238050,en
916224,Suzume,7.967,684,Released,11/11/2022,321092572,123,False,0,tt16428256,ja
487670,The Death of Superman,7.457,684,Released,24/07/2018,0,81,False,0,tt7167658,en
456165,Family Is Family,5.804,683,Released,28/02/2018,0,107,False,0,tt6859418,fr
295830,Attack on Titan,6.047,683,Released,1/08/2015,0,98,False,0,tt2072230,ja
3603,Black Sheep,5.726,683,Released,29/03/2007,4947717,87,False,0,tt0779982,en
46420,The Loved Ones,6.658,683,Released,13/09/2009,0,84,False,0,tt1316536,en
10909,Kalifornia,6.537,683,Released,24/06/1993,2395231,117,False,9000000,tt0107302,en
283235,99 Homes,6.766,682,Released,25/09/2015,1411927,112,False,8000000,tt2891174,en
1909,Don Juan DeMarco,6.679,682,Released,12/10/1994,68792531,97,False,25000000,tt0112883,en
396263,GANTZ:O,7.3,682,Released,14/10/2016,2238600,95,False,0,tt5923962,ja
244509,Cold in July,6.6,682,Released,23/05/2014,427418,109,False,0,tt1179031,en
1989,My Blueberry Nights,6.388,682,Released,28/11/2007,21786738,95,False,10000000,tt0765120,en
70667,Kon-Tiki,6.934,681,Released,24/08/2012,0,118,False,16600000,tt1613750,no
11167,Peeping Tom,7.447,681,Released,16/05/1960,83957,101,False,150000,tt0054167,en
82390,The Paperboy,5.547,681,Released,14/09/2012,1353868,107,False,12500000,tt1496422,en
4515,Lions for Lambs,6.021,681,Released,22/10/2007,64811540,92,False,35000000,tt0891527,en
38073,Going the Distance,6.1,681,Released,27/08/2010,42045846,102,False,32000000,tt1322312,en
61891,Anonymous,6.4,681,Released,21/10/2011,15395087,130,False,30000000,tt1521197,en
6691,Priceless,6.38,681,Released,13/12/2006,28041861,104,False,10000000,tt0482088,fr
19426,Nights of Cabiria,8.01,681,Released,3/10/1957,752045,110,False,0,tt0050783,it
340,Everything Is Illuminated,7.237,681,Released,5/09/2005,3601974,106,False,7000000,tt0404030,en
575604,The Call,7.54,681,Released,27/11/2020,0,112,False,0,tt10530176,ko
726208,Don't Listen,6.526,680,Released,24/07/2020,443458,98,False,0,tt11750282,es
37653,The Three Brothers,6.973,680,Released,13/12/1995,0,105,False,7500000,tt0114732,fr
353571,Tallulah,6.726,680,Released,2/06/2016,0,111,False,0,tt1639084,en
13413,BURN?E,7.544,680,Released,17/11/2008,0,8,False,0,tt1334585,en
196024,The Keeper of Lost Causes,7.1,680,Released,3/10/2013,13656380,93,False,5649897,tt2438644,da
513434,One Cut of the Dead,7.639,680,Released,4/11/2017,27590180,96,False,52406,tt7914416,ja
369778,Chocolat,6.869,679,Released,3/02/2016,0,119,False,18500000,tt4400038,fr
13284,Barbie: Fairytopia,6.7,679,Released,8/03/2005,0,70,False,0,tt0450982,en
11020,Picnic at Hanging Rock,7.2,679,Released,2/09/1975,84744,115,False,0,tt0073540,en
50837,Martha Marcy May Marlene,6.6,679,Released,10/06/2011,3538446,101,False,0,tt1441326,en
10794,The Party,7.277,679,Released,4/04/1968,2900000,99,False,1500000,tt0063415,en
11485,Take the Money and Run,7.144,679,Released,18/08/1969,0,85,False,1500000,tt0065063,en
261,Cat on a Hot Tin Roof,7.644,679,Released,29/08/1958,17570324,108,False,3000000,tt0051459,en
877703,Teen Wolf: The Movie,7.639,678,Released,18/01/2023,0,140,False,0,tt15486810,en
821,Judgment at Nuremberg,8.053,678,Released,18/12/1961,10000000,179,False,3000000,tt0055031,en
241843,Cooties,5.898,678,Released,10/10/2014,581011,88,False,0,tt2490326,en
311291,45 Years,6.574,678,Released,4/08/2015,4250507,95,False,0,tt3544082,en
652483,Airplane Mode,6.284,678,Released,23/01/2020,0,96,False,0,tt10731748,pt
231576,Wish I Was Here,6.549,678,Released,18/07/2014,5483299,107,False,5500000,tt2870708,en
84287,The Imposter,7.344,677,Released,13/07/2012,0,99,False,0,tt1966604,en
1040148,Ruby Gillman, Teenage Kraken,7.474,677,Released,28/06/2023,43716515,91,/f7UI3dYpr7ZUHGo0iIr1Qvy1VPe.jpg,https://www.teenagekrakenmovie.com,tt27155038
22787,Whiteout,5.555,677,Released,9/09/2009,17976667,101,False,40000000,tt0365929,en
8881,Che: Part One,6.824,677,Released,5/09/2008,0,134,False,30000000,tt0892255,en
94348,Alex Cross,5.189,676,Released,18/10/2012,30353232,101,False,45000000,tt1712170,en
721625,Songbird,6.248,676,Released,10/12/2020,620836,85,False,0,tt12592252,en
10323,Clash of the Titans,6.857,676,Released,12/06/1981,41092328,118,False,12000000,tt0082186,en
5967,The Umbrellas of Cherbourg,7.393,676,Released,19/02/1964,0,93,False,7,tt0058450,fr
1406,City Slickers,6.423,676,Released,7/06/1991,179033791,114,False,27000000,tt0101587,en
515916,Girl,7.196,676,Released,18/09/2018,0,105,False,0,tt8254556,nl
11888,Snow Dogs,5.624,675,Released,18/01/2002,81000000,99,False,35000000,tt0281373,en
486101,There's No Place Like Home,6.23,675,Released,14/02/2018,8198518,103,False,0,tt7105944,it
11298,The Howling,6.564,675,Released,21/01/1981,17985893,91,False,1000000,tt0082533,en
22949,Old Dogs,5.493,675,Released,24/11/2009,96753696,88,False,35000000,tt0976238,en
123105,The Bay,5.739,675,Released,13/09/2012,30668,84,False,0,tt1713476,en
21435,French Fried Vacation 3: Friends Forever,4.06,675,Released,1/02/2006,84,95,False,35,tt0445800,fr
310569,The Second Mother,8.036,674,Released,4/06/2015,0,112,False,0,tt3742378,pt
11093,House of Sand and Fog,7.144,674,Released,19/12/2003,16942795,126,False,16500000,tt0315983,en
10069,Stay Alive,5.829,674,Released,24/03/2006,27105095,85,False,9000000,tt0441796,en
11566,Dave,6.662,674,Released,7/05/1993,92000000,110,False,28000000,tt0106673,en
429174,Loveless,7.36,674,Released,1/06/2017,3925992,122,False,0,tt6304162,ru
37775,Bianco, rosso e Verdone,7.343,674,Released,20/02/1981,0,110,/kjxnYiITXakTCeu2Ob8JIidGrAe.jpg,,tt0082073
10973,Creature from the Black Lagoon,6.9,673,Released,5/03/1954,1300000,79,False,0,tt0046876,en
10835,The Killer,7.625,673,Released,6/07/1989,2350174,110,False,0,tt0097202,cn
770254,Back to the Outback,7.779,673,Released,3/12/2021,0,92,False,0,tt13575806,en
10547,The Arrival,5.995,673,Released,31/05/1996,14063331,115,False,25000000,tt0115571,en
45650,The Hole,5.779,673,Released,9/09/2009,0,92,False,0,tt1085779,en
587272,Father There Is Only One,7.682,673,Released,2/08/2019,15894372,95,False,3400000,tt9427166,es
275601,Ricki and the Flash,5.79,673,Released,10/07/2015,41325328,100,False,18000000,tt3623726,en
12508,Rock Star,6.712,672,Released,4/09/2001,19334145,105,False,57000000,tt0202470,en
340022,Gringo,5.875,672,Released,8/03/2018,0,111,False,0,tt3721964,en
604563,OSS 117: From Africa with Love,5.635,672,Released,4/08/2021,13450000,117,False,20400000,tt7972012,fr
11929,Dolores Claiborne,7.239,672,Released,24/03/1995,0,132,False,0,tt0109642,en
492353,Put Grandma in the Freezer,6.168,672,Released,15/03/2018,0,104,False,0,tt6982104,it
11050,Terms of Endearment,7.093,672,Released,20/11/1983,108423749,132,False,8000000,tt0086425,en
127560,The Railway Man,6.86,672,Released,2/12/2013,24174885,116,False,18000000,tt2058107,en
4929,Hang 'em High,6.835,671,Released,31/07/1968,6800000,114,False,1800000,tt0061747,en
145197,Upstream Color,6.368,671,Released,5/04/2013,444098,96,False,100000,tt2084989,en
347866,Hot Summer Nights,6.71,671,Released,26/07/2018,0,107,False,0,tt3416536,en
22821,The Boondock Saints II: All Saints Day,5.981,671,Released,24/11/2009,10629321,118,False,8000000,tt1300851,en
7007,Rising Sun,6.132,671,Released,30/07/1993,107198790,125,False,40000000,tt0107969,en
106021,Erased,6.049,670,Released,23/08/2012,0,100,False,12000000,tt1645155,en
454294,The Kid Who Would Be King,6.114,670,Released,16/01/2019,32140970,120,False,59000000,tt6811018,en
8827,99 Francs,6.62,669,Released,26/09/2007,12500000,105,False,13442285,tt0875113,fr
11257,A Room with a View,7.014,669,Released,7/03/1986,20966644,117,False,3000000,tt0091867,en
535437,Swiped,4.5,669,Released,6/11/2018,0,93,False,0,tt4867110,en
817648,Home Team,6.729,669,Released,28/01/2022,0,95,False,0,tt14592064,en
220,East of Eden,7.567,669,Released,10/04/1955,0,115,False,0,tt0048028,en
11086,The Majestic,6.768,669,Released,21/12/2001,37317558,152,False,72000000,tt0268995,en
12481,The Big Boss,7.153,669,Released,3/10/1971,0,100,False,100000,tt0067824,zh
38543,Ironclad,6.2,669,Released,3/03/2011,5151023,121,False,25000000,tt1233301,en
656663,Jackass Forever,6.876,668,Released,1/02/2022,80340218,96,False,10000000,tt11466222,en
20345,The Bird with the Crystal Plumage,7.2,668,Released,27/02/1970,0,96,False,500000,tt0065143,it
250124,The Diary of a Teenage Girl,6.589,668,Released,7/08/2015,1477002,102,False,2000000,tt3172532,en
9980,Maximum Overdrive,5.853,668,Released,25/07/1986,7433663,97,False,10000000,tt0091499,en
14533,Gia,7.1,668,Released,31/01/1998,0,120,False,0,tt0123865,en
39210,Somewhere,6.062,668,Released,3/09/2010,14788642,98,False,8000000,tt1421051,en
30197,The Producers,7.118,668,Released,18/03/1968,0,88,False,947000,tt0063462,en
739413,Mother/Android,5.822,668,Released,17/12/2021,0,111,False,0,tt13029044,en
8555,Creep,5.887,667,Released,10/08/2004,0,85,False,0,tt0381966,en
432976,Icarus,7.675,667,Released,3/06/2017,0,121,False,0,tt6333060,en
16938,Black Christmas,6.923,667,Released,11/10/1974,4053000,98,False,620000,tt0071222,en
11386,The Crying Game,6.86,666,Released,2/09/1992,62548947,112,False,3705538,tt0104036,en
9918,Glory Road,7.429,666,Released,13/01/2006,42647449,118,False,0,tt0385726,en
542830,Little White Lies 2,6.688,666,Released,1/05/2019,0,135,False,0,tt8201404,fr
13121,Teeth,5.299,666,Released,18/01/2008,2340110,94,False,2000000,tt0780622,en
838484,Choose or Die,5.321,665,Released,15/04/2022,0,85,False,0,tt11514780,en
3040,Night Watch,6.2,665,Released,27/06/2004,50336279,114,False,10000000,tt0403358,ru
328589,The Lady in the Van,6.42,665,Released,30/10/2015,41387687,104,False,6000000,tt3722070,en
10907,The Adventures of Robin Hood,7.447,665,Released,13/05/1938,3981000,102,False,2033000,tt0029843,en
13151,Scooby-Doo on Zombie Island,7.706,664,Released,22/09/1998,0,77,False,0,tt0166792,en
450489,Irreplaceable You,6.96,664,Released,16/02/2018,0,96,False,10000000,tt6119856,en
489929,Destination Wedding,5.745,664,Released,2/08/2018,0,90,False,0,tt6987770,en
1494,Curse of the Golden Flower,6.792,663,Released,14/12/2006,78568977,114,False,45000000,tt0473444,zh
10380,An American Tail: Fievel Goes West,6.31,663,Released,21/11/1991,40766041,75,False,0,tt0101329,en
8975,The Marine,5.9,663,Released,13/10/2006,22165608,92,False,20000000,tt0419946,en
48838,London Boulevard,5.91,663,Released,10/11/2010,8307227,103,False,25000000,tt1213648,en
10885,Shutter,5.502,662,Released,21/03/2008,0,85,False,0,tt0482599,en
449664,Escape Room,4.468,662,Released,14/09/2017,1870824,81,False,0,tt5159414,en
823766,The Wonder,6.645,662,Released,2/11/2022,0,108,False,0,tt9288822,en
3053,Dance of the Vampires,6.986,662,Released,13/11/1967,0,108,False,2000000,tt0061655,en
11826,Sexy Beast,6.965,662,Released,12/01/2001,0,89,False,5000000,tt0203119,en
10956,Joe Dirt,5.582,661,Released,10/04/2001,30987695,91,False,17700000,tt0245686,en
11569,Hellraiser III: Hell on Earth,5.63,661,Released,11/09/1992,12534961,93,False,5000000,tt0104409,en
268238,The Second Best Exotic Marigold Hotel,6.395,661,Released,26/02/2015,85978266,122,False,10000000,tt2555736,en
624808,Love Wedding Repeat,5.643,661,Released,10/04/2020,0,100,False,0,tt5096470,en
416194,The Quake,6.794,661,Released,31/08/2018,0,106,False,6300000,tt6523720,no
11879,Near Dark,6.9,661,Released,2/10/1987,0,94,False,5000000,tt0093605,en
8617,Prom Night,5.033,660,Released,10/04/2008,14796236,88,False,0,tt0926129,en
16553,Little Manhattan,7.175,660,Released,26/09/2005,1117920,84,False,385373,tt0412922,en
291984,The Death & Life of John F. Donovan,6.901,660,Released,13/03/2019,0,127,False,35000000,tt4042818,en
773655,Death to 2020,6.509,660,Released,27/12/2020,0,71,False,0,tt13567480,en
1554,Down by Law,7.371,660,Released,20/09/1986,0,106,False,0,tt0090967,en
10354,True Crime,6.548,660,Released,19/03/1999,16649768,127,False,55000000,tt0139668,en
11862,Father of the Bride Part II,6.228,659,Released,8/12/1995,76594107,106,False,0,tt0113041,en
25983,The House of the Devil,6.258,659,Released,30/10/2009,0,95,False,0,tt1172994,en
2061,Pusher,6.957,658,Released,30/08/1996,0,105,False,965000,tt0117407,da
15067,The Good, the Bad, the Weird,7.179,658,Released,16/07/2008,0,False,10000000,
449459,The Vanishing,5.7,658,Released,4/01/2019,0,108,False,0,tt4131496,en
526050,Little,6.847,658,Released,4/04/2019,17399000,108,False,20000000,tt8085790,en
10423,Dragon: The Bruce Lee Story,6.902,658,Released,7/05/1993,63513743,120,False,14000000,tt0106770,en
1075,Black Cat, White Cat,7.685,658,Released,1/06/1998,0,127,/rqNM5Y6xNi5isZLDBRfvt8qCgJ3.jpg,,tt0118843
12177,The Love Guru,4.153,658,Released,20/06/2008,40854735,87,False,62000000,tt0811138,en
11973,Thirteen Days,7.027,657,Released,25/12/2000,34566746,145,False,80000000,tt0146309,en
672647,The Map of Tiny Perfect Things,7.167,657,Released,12/02/2021,0,99,False,0,tt11080108,en
1871,Fantomas,6.817,657,Released,4/11/1964,0,104,False,0,tt0058089,fr
625,The Killing Fields,7.506,656,Released,23/11/1984,34700291,142,False,14400000,tt0087553,en
2359,Sicko,7.348,656,Released,18/05/2007,24538513,123,False,9000000,tt0386032,en
250349,Barbecue,5.827,655,Released,30/04/2014,14348529,98,False,6000000,tt3202120,fr
791,The Fog,4.482,655,Released,14/10/2005,46201432,100,False,18000000,tt0432291,en
397,French Kiss,6.456,655,Released,5/05/1995,101982854,111,False,0,tt0113117,en
10163,The Lawnmower Man,5.54,655,Released,5/03/1992,32100816,108,False,10000000,tt0104692,en
54309,The Night Before the Exams Today,5.455,655,Released,14/02/2007,0,102,False,0,tt0814380,it
13492,Frontier(s),6.111,654,Released,1/07/2007,0,108,False,3000000,tt0814685,fr
10493,Dead Calm,6.54,654,Released,7/04/1989,7825000,96,False,10400000,tt0097162,en
10678,Bringing Down the House,5.989,654,Released,7/03/2003,132675402,105,False,20000000,tt0305669,en
11587,The Exorcist III,6.2,654,Released,17/08/1990,39024251,110,False,9300000,tt0099528,en
2009,4 Months, 3 Weeks and 2 Days,7.535,654,Released,24/08/2007,1185783,114,/c59jI0WaKoIffuoLG8iB8L4Z9xM.jpg,,tt1032846
319075,Cobain: Montage of Heck,7.7,654,Released,23/03/2015,0,132,False,0,tt4229236,en
34494,Sorry if I Love You,5.921,654,Released,25/01/2008,0,105,False,0,tt1074213,it
449406,Vivo,7.368,654,Released,30/07/2021,0,103,False,0,tt6338498,en
11302,Bananas,6.674,654,Released,28/04/1971,11833696,82,False,2000000,tt0066808,en
9343,Fitzcarraldo,7.628,653,Released,2/03/1982,0,157,False,7362000,tt0083946,de
796185,The Three Musketeers: D'Artagnan,7.185,653,Released,5/04/2023,31165459,121,False,27500000,tt12672536,fr
14052,Revenge of the Nerds,6.458,653,Released,20/07/1984,0,90,False,0,tt0088000,en
370567,Sherlock Gnomes,5.646,653,Released,15/03/2018,90497778,86,False,59000000,tt2296777,en
56014,Men Vs Women,5.761,653,Released,27/10/2010,0,113,False,0,tt1680099,it
2788,Reality Bites,6.553,653,Released,18/02/1994,20079850,99,False,11500000,tt0110950,en
215830,Open Grave,5.929,653,Released,13/08/2013,0,102,False,0,tt2071550,en
8095,Cleopatra,7.1,653,Released,12/06/1963,71000000,248,False,44000000,tt0056937,en
13595,Airheads,6.107,652,Released,5/08/1994,5751882,92,False,0,tt0109068,en
204436,Jack and the Cuckoo-Clock Heart,7.222,652,Released,5/02/2014,3445000,94,False,33746302,tt1181840,fr
226448,In Your Eyes,7.145,652,Released,20/04/2014,0,105,False,1000000,tt2101569,en
17295,The Battle of Algiers,7.91,652,Released,8/09/1966,964028,121,False,800000,tt0058946,it
14438,Fireproof,7.617,652,Released,26/09/2008,33456317,122,False,500000,tt1129423,en
13283,Barbie as the Island Princess,7.211,652,Released,17/09/2007,0,85,False,0,tt1092053,en
133469,The Dream Team,5.014,652,Released,26/09/2012,0,97,False,0,tt1850394,fr
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,7.328,652,Released,31/07/2023,172000000,100,False,70000000,tt8589698,en
366564,Comment c'est loin,7.043,651,Released,9/12/2015,0,90,False,2023920,tt4576612,fr
10218,Swingers,6.878,651,Released,18/10/1996,4505922,96,False,200000,tt0117802,en
329981,Shut In,5.294,650,Released,11/11/2016,13082071,91,False,10000000,tt2582500,en
10720,Down with Love,6.1,650,Released,8/05/2003,20298207,101,False,35000000,tt0309530,en
41505,6 Souls,6.052,650,Released,27/03/2010,851517,112,False,22000000,tt1179069,en
606117,A Cinderella Story: Christmas Wish,6.363,650,Released,15/10/2019,0,93,False,0,tt10326928,en
516632,The Empty Man,6.162,650,Released,22/10/2020,4796993,137,False,16000000,tt5867314,en
567970,Lost Girls,6.092,649,Released,28/01/2020,0,95,False,0,tt3111426,en
15070,Undisputed,6.506,649,Released,17/07/2002,14946150,96,False,20000000,tt0281322,en
53457,Sarah's Key,7.286,649,Released,16/09/2010,17511906,111,False,10000000,tt1668200,fr
12208,Casino Royale,5.279,649,Released,13/04/1967,41744718,131,False,12000000,tt0061452,en
339404,The Layover,5.384,649,Released,1/09/2017,0,88,False,0,tt4565520,en
178915,Welcome Mr. President!,6.17,649,Released,21/03/2013,9500000,98,False,0,tt2767948,it
